Latitude,Longitude,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
-98.09999999999985,9.199999999999477,17268956.70266109,14291273.843175571,22920298.324877825,14301541.661197323,25596743.328123674,26301900.46545004,37932288.374255344,47776042.809004046,82511493.96858537,42029772.30596225,46784460.83864205,53728936.95306875,227732605.34572658,87988346.87789804,91441407.9681338,198403307.51156902,98273138.81096837,78385729.52820845,591645652.9720116,72654562.61518104,54467735.22022832,754838875.5066758,176089439.61162364,259051117.6704443,103874609.02435312,524559294.9621568,68318264.2551234,74017959.73457654,94380304.21100906,78571923.94529438,83290951.95729716,51074431.1372201,60380524.709171474,43011157.74221398,41908101.94442963,27172624.881215315,30947516.82119949,31080386.665928897,33117043.87135769,36942072.082082994,29269122.420761984,32710901.505909745,31566056.035484515,31775766.96182574,31659728.969702523,31967514.055650067,31692305.934247207,38174813.635951035,42895552.51136786,37148352.18675704,29062666.21453171,28365035.54800051,23912666.80498506
-98.09999999999985,0.0,17288655.65352279,14225093.325408474,22845427.35911766,14140068.484996006,25874914.759087943,26182966.941191267,37888253.9225657,47717001.86157432,82388423.75594133,41911398.84015305,46329807.80426702,52636432.73841027,46244289.798803486,77922674.41941985,89385267.95194604,183169051.14884996,91316830.5687255,73308418.04164737,61919439.932903595,71966571.7417901,52091938.83987994,752918081.2110031,175778709.13703084,258297965.81243727,103292658.72268645,78562183.83579375,67330140.79193436,71012865.4351353,93211632.51781158,84752969.47659047,81447246.46925707,50878531.079524845,60267222.806398906,40753777.3681841,42050235.24876391,27120848.15683096,30198378.716148987,30849931.76034193,35683251.90172909,36843115.553368434,31911587.767297395,31779133.359583236,30950467.281544,34075716.26710719,31600866.963172458,31852903.700795177,31852700.13288938,56066114.15821882,42765449.397434875,36879440.479868114,28575234.588108014,28682954.574978,23790830.788754396
-98.09999999999985,-9.199999999999477,17306505.32338113,14195647.740362613,22823988.486516133,14178550.133735929,25437459.693262562,26128197.692574173,37859899.20958093,47666375.27822478,82255788.44035113,41843282.08459259,46233261.408550896,52485606.438998796,45554269.66292809,77583572.64071813,89054000.19294068,177486200.014179,89195299.70523162,72082468.74580672,60812897.07612893,70167494.53091128,51775647.413960814,751731145.2052443,175572879.8117355,258183676.86485192,102618651.01907705,78543629.58606447,67001979.96132108,70118020.3862369,91140634.56094344,74034766.9452423,81180649.82135354,50766862.625644915,60179861.37557119,40638813.82874744,41719884.26441812,26998043.416234598,30001210.149401505,30751145.958625454,32701205.212273818,36757718.09137411,29230115.821905922,31573858.721318096,30836923.350782607,31664315.69052242,31430268.73595478,31772951.66714705,31721643.807352867,37661595.44782585,42688731.03068151,36801716.33126395,28506668.127858076,28049303.29109205,23704265.290271368
-98.09999999999985,-18.40000000000026,17322190.350748885,14175655.503005113,22810231.745475203,14041862.843690194,25519581.891074207,26084431.166544672,37999823.6149635,47613752.49643204,82168350.69740456,41791292.45141711,46192917.60482344,52403686.30325396,45332555.714692205,77360304.26536609,88836358.47340493,174307564.72247517,88069791.74573325,71393593.58776669,60308074.86818609,69846058.23772313,51608656.06890096,750691217.096856,175358608.52872482,258158599.12608096,102559958.87402055,78202264.67842686,66830257.25784313,69884929.9054068,90884284.30945545,73831551.6490789,80901132.74622159,50695910.85520715,60104378.493324,40578988.13949902,41634633.327338316,26943073.50395103,29918839.30809178,30676982.213242665,32581490.124382213,36683290.73443014,29025408.056354422,31483829.037669804,30786326.139778078,31622936.607434034,31349756.010426093,31702236.9479493,31462550.585756693,37579081.8751807,42633174.044704236,36735758.79203067,28464377.863173682,27947574.955255706,23658951.87208106
-98.09999999999985,-27.59999999999974,17335492.13785643,14157392.090734394,22796069.30284202,14010016.805378929,25342169.947766062,26045940.561263785,37761491.96351825,47564061.717696965,82094149.75556856,41743497.79904665,46170246.15053891,52336343.05135179,45214122.91396415,77178573.22424889,88669458.5669329,173015103.653997,87348219.1824547,70959536.61177243,59986854.865595534,69633142.78905225,51485473.19575935,749740209.9588892,175163308.59005874,258138935.42787185,102315422.00374508,77895390.65863357,66718663.598691374,69763318.31870042,90719464.6689315,73687476.81052728,80765360.46827777,50657696.060125366,60034906.80721503,40532140.39652611,41573326.580350645,26895039.85416548,29854613.029316578,30614606.387737136,32498961.395027358,36615606.49991025,28964840.92947301,31418142.8898116,30691218.174638905,31639388.55223064,31290917.774159152,31643966.889774617,31315494.509131264,37395045.89177818,42583256.677189186,36675484.26374518,28429122.977579072,27894585.80337955,23627985.549979437
-98.09999999999985,-36.80000000000052,17339885.765724085,14139101.25907236,22780930.23402145,13995869.975460198,25271316.90154701,26010009.0732967,37698595.23270762,47527003.02591325,82023224.09198056,41691113.96915579,46154405.84717529,52277447.14767816,45123086.793864675,77019695.34583564,88527222.52323386,170893351.96046567,86833089.84049919,70640936.95077814,59749086.04679578,69474412.8967843,51379269.26697212,748850716.0147127,174980955.40430686,258026160.1342477,102154551.94245164,77744511.38096169,66615040.97450144,69658893.58609067,90620515.82401693,73562105.62710004,80669938.21221802,50579392.29686384,59969194.48544214,40485872.536029436,41518606.88412992,26850310.246363126,29797536.494087577,30557568.47420542,32423564.342171986,36552079.48559589,28914871.55027585,31362033.320534952,30622409.72646385,31540307.44686597,31237832.180961028,31592521.328332357,31258066.92685274,37302356.95138978,42536778.21452039,36619158.77747936,28397196.576318976,27849950.609633643,23601824.26192517
-98.09999999999985,-46.0,17321714.443146557,14120220.113021476,22780211.24185326,14002912.674135871,25223977.357122026,25972245.174780168,37644698.31192417,47508937.636295445,81951796.9057842,41631690.23926928,46186477.23645856,52227125.39350028,45044886.06205118,76877066.16818571,88408397.84028189,169878075.86789912,86440651.25284635,70388030.81150919,59548269.603557825,70329225.2056959,51285568.73281371,748003021.4651489,174795624.25492752,257912154.42498973,102019004.27226038,77624605.85052708,66583035.01155888,69556263.48373176,90458127.63395737,73467748.60518025,80507435.43055362,50493304.55320537,59905159.205959365,40431461.94105043,41466617.3248025,26811258.696068328,29744537.01069051,30504388.17663827,32349986.415872626,36491638.140638866,28864326.506419186,31315106.042504605,30562648.54563225,31592483.97030581,31186698.556909557,31545031.09326922,31215460.56387734,37222672.50874264,42483819.293975525,36565824.956075415,28366578.823961034,27803891.20367408,23578894.009962145
-98.09999999999985,-55.19999999999948,17297321.209703077,14100593.49180089,22942834.03666703,13989719.952738263,25189828.711031526,25928568.0710564,37591924.7897174,47432123.15115148,81878968.74346016,41572010.49772436,46286457.62155431,52184413.013989076,44974557.50759897,76746941.04412043,89011335.11153919,169389618.0803032,86122032.66223885,70180238.3335746,59368916.37634336,69220092.76996578,51209989.69246974,747211021.0531834,174613125.23641387,257770487.63681856,101893399.87266797,77527443.00656967,66522674.4186288,69455492.3037031,91070007.8223656,73769436.48366003,80378467.56746021,50425984.54756085,59841431.12224227,40379064.82284761,41416130.23266547,26784169.21278351,29694743.51004136,30457171.085125152,32283185.15150556,36433900.43340112,28812053.796317093,31266568.720739953,30507127.385116346,31439144.02718762,31136628.59746582,31500393.611923754,31189232.486672346,37147720.43741715,42441088.196668096,36515024.063178726,28336934.577277184,27756442.609935958,23560107.400776066
-98.09999999999985,-64.40000000000026,17272649.00410981,14080262.376713688,22706704.145651173,13941949.218891697,25161463.96789987,25885059.63020205,37539190.665197134,47375346.670411095,81804651.2306782,41518377.89077846,46165451.41875338,52140527.978511274,44909697.41447435,76626023.05134003,88161561.89636356,172043192.257144,85861514.02942714,70012142.30761318,59213194.330144756,69045136.66798945,51129959.930660345,746472845.3364031,174446261.25868833,257597923.44891042,101777956.44954798,77467939.86966854,66367710.85829905,69359123.29582301,90194208.24009489,73256979.10203473,80264393.51812531,50364843.383262105,59781273.0799321,40329976.519912936,41365241.121307194,26758811.030005716,29647852.302566264,30419663.11947096,32223133.591849692,36378264.00331717,28762320.041703947,31209288.810697302,30454677.593886014,31316353.054437872,31088203.85820185,31458131.845980488,31193779.928646248,37081699.63890962,42531479.70087204,36466550.518705025,28304765.850945134,27709636.93593414,23550266.532726046
-98.09999999999985,-73.59999999999974,17246930.41040155,14059372.450895693,22672528.23839761,13916097.25303813,25105710.91458687,25845642.620409135,37487244.480867185,47330880.949497625,81728858.56100543,41477178.55311042,46121100.65211581,52094078.61322082,44848795.83830774,76512401.21272294,87970605.28122205,167799275.49835047,85604941.3209272,69864715.76558073,59067193.68076371,68884589.84966464,51029905.801123515,745768633.7603668,174272838.9065428,257395424.17799678,101669200.54338677,77425479.2598016,66210343.92627899,69263153.00161876,90044809.84768754,73139910.9984381,80150983.08289863,50306879.32275499,59734294.31239894,40282504.08116961,41312741.52560949,26702402.301282723,29603532.418179117,30409674.836344168,32169361.35760521,36324023.09554207,28716434.668015316,31171163.099266473,30404941.491157163,31243838.225647293,31041820.4493554,31417615.705422617,31138587.134199567,37037269.11176741,42258138.172070615,36420228.862540066,28243350.83573327,27665570.139626622,23564876.94957557
-98.09999999999985,-82.80000000000052,17220209.882928357,14038119.518935265,22713470.943610422,13899030.165151644,25060712.32370429,25810516.996069487,37436594.5034663,47293698.2038956,81652057.38952103,41471261.44290198,46093964.95536129,52040290.86824219,44790682.13192984,76406237.9073749,87836996.4468366,167285407.3010145,85371306.55200402,69696140.54573564,58935210.65532702,68757394.31560016,50940753.90133511,744934019.6350172,174088480.69961405,257165673.10895404,101564290.33345714,77266720.5249348,66105577.39904239,69166950.37486254,89935054.30063021,73030748.97608706,80040848.04170997,50251095.48760938,59750471.82034921,40235771.5730466,41260411.03908439,26655340.255597495,29561322.189126864,30674724.610766053,32123891.49721132,36271487.07109838,28673486.892947923,31111544.064323165,30357843.874352735,31179698.25041165,30997425.857804723,31377558.48701642,31117676.325930722,36976156.25446471,42169069.48491475,36375843.01518206,28185234.34804124,27631520.816560846,23536983.323036212
-98.09999999999985,-92.0,17193474.86181259,14016713.232935399,22670922.7470758,13884845.34034707,25023476.211125817,25779226.859174166,37387332.553807564,47267862.83517947,81575924.42153169,41517532.50980289,46060519.719413005,51971625.36991766,44734356.37297518,76307962.10443585,87719618.10341287,166866156.58547822,85146947.5569648,69555530.21162704,58816807.12897419,68644186.27187277,50874548.70094908,744179911.0901943,173919022.09118268,256912843.79011866,101475749.97186585,77171966.68422323,66021187.5564962,69072124.07695428,90464296.10172418,72928894.58531609,79939830.00130914,50197014.95617387,59642289.580736324,40189835.101639085,41210006.04818221,26616165.715709753,29520686.317762725,30400346.68653758,32098865.721245997,36221624.94066606,28632427.88227517,31044967.04844161,30313714.039480228,31121646.475562382,30954821.827135984,31337333.25575697,31008868.773303095,36894353.560718544,42099657.2525905,36333151.649465226,28137144.62262376,27615648.760961805,23491315.378894407
-87.19999999999969,92.0,17252240.875812836,14502869.276501758,22897917.459811445,14308154.259807264,26013647.144951228,26784382.08743426,38544977.85923963,48727775.54564805,83602773.23883602,43193695.79277164,47136008.08411521,53875890.20264668,46432032.87323329,373093062.6010044,91892616.26846917,187675460.15982813,88657827.13238312,72927886.67860432,61175950.49320505,70377314.29069684,52362020.26279576,766747863.5217391,178209030.8915263,257776262.78389484,103593245.06946854,78853939.79075193,67344369.9996893,70911665.72254471,92572871.48096699,75005872.98972492,82725615.02220431,51570440.53120091,61197043.487016566,41281331.563704796,42633664.08235282,27442488.493062284,30531981.655093074,31317143.186606184,33081460.78215355,37756921.6627758,29794171.617704384,32058132.500243407,31564678.589222386,32024975.269907635,32027402.906490307,32592032.596586198,32707974.70041572,39399638.15568469,43710639.28112575,38157683.48776458,29205289.322651684,28580248.185138445,24107970.235082738
-87.19999999999969,82.80000000000052,17204759.474129554,14306135.982170818,22885648.256966274,14254401.803750947,25927902.92491319,26698525.994625248,38453845.91503634,48544453.174035825,83492251.46678935,42934420.18636288,46957603.60155185,53606183.117313735,46276764.038616456,79504137.50703016,91484400.38158514,174405029.50080276,88652362.13291372,72677772.59120047,61016649.64106307,70358934.84844017,52266181.55322456,765475930.8424424,177959799.38396153,257893635.71121702,103479580.60336041,78745553.79127562,67281259.99171667,70804117.02814646,92413566.38034952,74892757.64529951,82521341.67626369,51534692.27158583,61091746.18150214,41248772.61600561,42488551.4449932,27387135.259569157,30454995.96387133,31235930.08405046,32988256.839552507,37596039.32150359,29628678.90294012,31948247.34888697,31436469.016081944,31963369.01486499,31884853.44329002,32452201.086805627,32473587.04949006,39062561.348978065,43497132.870576754,37866418.35514011,29085282.511388324,28447848.75954546,24014885.3936909
-87.19999999999969,73.59999999999974,17202945.654930413,14304136.914164936,22878959.443593416,14217079.04278422,25862306.232487734,26681694.530364264,38387599.22668463,48406420.791609526,83369354.12425333,42735035.380829886,46816242.637968935,53388303.10578176,46157657.06421968,79158479.88515109,91142460.68547565,174772083.82538193,88758671.00304894,72560057.01958875,60923879.81327651,70363117.24697624,52206359.8739439,764164116.3778205,177727360.55138063,258052297.42988145,103401974.34312454,78664643.20435734,67231649.09949672,70733073.44202538,92318998.63339902,74866888.64308631,82359414.86301814,51506885.92094828,61011478.524078,41211933.23735272,42380664.9948764,27351311.946927067,30420562.534816023,31188678.629542872,32930065.24433514,37477976.993390396,29520189.1827797,31871888.906445973,31332816.12559524,31926397.936101053,31794961.316448703,32335440.111347836,32284813.680614147,38777673.19574539,43356731.377114624,37681291.68534415,28989757.85973326,28355535.442093145,23944619.488647364
