time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1969-05-14T05:32:04.850Z,35.3615,-118.4741667,6,2.8,ml,10,123,0.3006,0.69,ci,ci3327372,2016-01-28T19:38:24.620Z,"25km S of Bodfish, CA",earthquake,1.9,31.61,0.109,9,reviewed,ci,ci
1969-05-11T08:25:24.230Z,34.3923333,-116.4805,6,3.03,ml,9,149,0.9459,0.57,ci,ci3327366,2016-01-28T19:38:24.090Z,"31km N of Yucca Valley, CA",earthquake,2.1,31.61,0.101,5,reviewed,ci,ci
1969-05-10T05:17:40.320Z,34.2208333,-119.6725,0.31,2.9,ml,6,232,0.2222,0.51,ci,ci3327363,2016-01-28T19:51:24.950Z,"22km S of Santa Barbara, CA",earthquake,2.34,2.63,0.034,4,reviewed,ci,ci
1969-05-09T14:31:04.460Z,33.7921667,-118.213,6,2.43,ml,6,223,0.3571,0.6,ci,ci3327361,2016-01-28T19:51:24.450Z,"4km WSW of Signal Hill, CA",earthquake,3.92,31.61,0.36,4,reviewed,ci,ci
1969-05-07T12:31:14.230Z,33.9101667,-117.7756667,4.54,1.99,ml,7,165,0.3429,0.63,ci,ci3327642,2016-01-28T20:00:04.190Z,"4km NE of Yorba Linda, CA",earthquake,2.54,5.34,0.038,5,reviewed,ci,ci
1969-05-07T03:08:41.490Z,33.77,-116.923,11.87,2.95,ml,10,118,0.4183,0.44,ci,ci3327640,2016-01-28T20:04:08.150Z,"4km ESE of San Jacinto, CA",earthquake,0.95,2.28,0.155,5,reviewed,ci,ci
1969-05-05T16:02:09.320Z,34.3123333,-117.5561667,3.18,4.3,ml,16,98,0.3516,0.42,ci,ci3327639,2016-01-28T19:42:39.570Z,"8km NW of Lytle Creek, CA",earthquake,1.12,2.59,0.082,8,reviewed,ci,ci
1969-05-05T15:37:15.070Z,33.9281667,-118.2131667,1.83,3.09,ml,13,160,0.2225,0.41,ci,ci3327637,2016-01-28T19:38:23.570Z,"0km SSW of Lynwood, CA",earthquake,0.94,1.68,0.123,7,reviewed,ci,ci
1969-05-01T07:49:38.270Z,33.9461667,-117.2513333,6,2.55,ml,5,143,0.7247,0.49,ci,ci3327632,2016-01-28T20:00:03.620Z,"3km NW of Moreno Valley, CA",earthquake,1.75,31.61,0.064,5,reviewed,ci,ci
1969-05-01T06:56:36.230Z,33.997,-117.2536667,6,2.54,ml,4,274,0.7049,0.66,ci,ci3342199,2016-01-28T19:51:23.420Z,"6km S of Loma Linda, CA",earthquake,7.34,31.61,0.04,3,reviewed,ci,ci
1969-04-30T06:19:21.500Z,35.0945,-117.1378333,1.94,2.7,ml,10,118,0.3417,0.59,ci,ci3327618,2016-01-28T20:04:06.550Z,"24km NNW of Barstow, CA",earthquake,1.35,4.07,0.211,7,reviewed,ci,ci
1969-04-27T05:49:34.170Z,34.2716667,-118.4805,7.23,2.86,ml,10,157,0.2843,0.37,ci,ci3327612,2016-01-28T20:00:02.550Z,"2km E of Granada Hills, CA",earthquake,1.05,1.54,0.145,7,reviewed,ci,ci
1969-04-27T02:20:11.240Z,33.3316667,-116.781,14.72,2.86,ml,5,171,0.07177,0.54,ci,ci3327611,2016-01-28T20:04:06.060Z,"8km ESE of Palomar Observatory, CA",earthquake,3.02,1.25,0.144,5,reviewed,ci,ci
1969-04-26T02:42:41.960Z,34.3478333,-118.3935,0.28,2.7,ml,7,185,0.2711,0.45,ci,ci3327609,2016-01-28T20:00:01.990Z,"8km NNE of Pacoima, CA",earthquake,2.37,3.83,0.152,7,reviewed,ci,ci
1969-04-20T17:35:05.340Z,35.3221667,-118.5475,6,2.48,mh,7,115,0.3451,0.34,ci,ci3327598,2016-01-28T19:51:21.910Z,"23km NNW of Tehachapi, CA",earthquake,1,31.61,0.194,9,reviewed,ci,ci
1969-04-20T14:15:11.500Z,33.962,-117.2445,12.65,2.56,ml,8,137,0.1133,0.44,ci,ci3327597,2016-01-28T20:00:01.500Z,"4km NNW of Moreno Valley, CA",earthquake,1.47,1.19,0.212,5,reviewed,ci,ci
1969-04-17T01:05:14.850Z,35.0788333,-118.8433333,1,2.89,ml,11,120,0.212,0.64,ci,ci3327592,2016-01-28T19:34:06.990Z,"14km S of Arvin, CA",earthquake,1.33,31.61,0.108,8,reviewed,ci,ci
1969-04-15T19:05:41.900Z,33.8488333,-116.9938333,3.83,2.56,ml,7,121,0.3486,0.48,ci,ci3327587,2016-01-28T19:51:20.920Z,"8km NNW of San Jacinto, CA",earthquake,1.17,3.76,0.035,5,reviewed,ci,ci
1969-04-14T14:26:05.870Z,34.0953333,-119.1461667,6,3.2,ml,10,180,0.5836,0.5,ci,ci3327585,2016-01-28T19:55:42.600Z,"7km SE of Port Hueneme, CA",earthquake,1.88,31.61,0.197,10,reviewed,ci,ci
1969-04-13T10:55:06.310Z,33.5808333,-118.2925,6,3.52,ml,13,182,0.5751,0.6,ci,ci3327584,2016-01-28T19:42:37.630Z,"17km S of San Pedro, CA",earthquake,1.81,31.61,0.144,11,reviewed,ci,ci
1969-04-08T15:44:59.720Z,35.0908333,-118.9828333,6,2.28,mh,4,159,0.2291,0.41,ci,ci3327577,2016-01-28T20:00:00.460Z,"17km NNW of Grapevine, CA",earthquake,1.05,31.61,0.109,9,reviewed,ci,ci
1969-04-08T15:39:55.980Z,35.0495,-118.988,6,3.55,ml,12,132,0.1917,0.48,ci,ci3327574,2016-01-28T19:59:59.940Z,"13km NNW of Grapevine, CA",earthquake,1.01,31.61,0.115,12,reviewed,ci,ci
1969-04-07T00:11:29.620Z,35.3456667,-117.957,6,2.97,ml,10,68,0.5273,0.43,ci,ci3327571,2016-01-28T19:51:19.910Z,"25km N of California City, CA",earthquake,0.75,31.61,0.211,7,reviewed,ci,ci
1969-04-06T15:30:05.420Z,34.5266667,-116.4558333,6,3.07,ml,8,160,0.825,0.65,ci,ci3327569,2016-01-28T19:59:59.400Z,"35km SW of Ludlow, CA",earthquake,1.55,31.61,0.101,10,reviewed,ci,ci
1969-04-06T11:08:38.980Z,34.1778333,-119.7085,0,2.25,ml,6,241,0.2623,0.43,ci,ci3327567,2016-01-28T19:51:19.440Z,"24km ENE of Santa Cruz Is. (NW end), CA",earthquake,2,1.68,0.072,2,reviewed,ci,ci
1969-04-05T03:49:06.570Z,34.229,-119.5685,2.27,2.66,ml,5,223,0.2435,0.39,ci,ci3327565,2016-01-28T19:46:59.160Z,"19km SSW of Carpinteria, CA",earthquake,3.23,2.57,0.049,5,reviewed,ci,ci
1969-04-04T08:20:48.800Z,34.2553333,-119.6501667,12.47,2.72,ml,7,222,0.1926,0.53,ci,ci3327564,2016-01-28T19:42:37.140Z,"19km SSE of Santa Barbara, CA",earthquake,3.26,2.22,0.061,6,reviewed,ci,ci
1969-04-04T06:05:23.890Z,33.4821667,-116.7411667,8.82,3.07,ml,10,81,0.1636,0.58,ci,ci3327562,2016-01-28T19:42:36.640Z,"10km SW of Anza, CA",earthquake,1.34,3.04,0.154,5,reviewed,ci,ci
1969-04-01T23:50:20.280Z,33.481,-116.5435,5.85,3.03,ml,9,112,0.2956,0.58,ci,ci3327558,2016-01-28T19:55:42.060Z,"15km SE of Anza, CA",earthquake,1.85,2.83,0.052,5,reviewed,ci,ci
1969-03-31T06:02:33.960Z,35.367,-118.529,6,3.45,ml,13,87,0.2985,0.56,ci,ci3327804,2016-01-28T19:42:36.140Z,"25km S of Bodfish, CA",earthquake,1.35,31.61,0.117,11,reviewed,ci,ci
1969-03-22T03:01:13.640Z,35.3508333,-118.5578333,6,3.1,ml,6,116,0.3187,0.56,ci,ci3327800,2016-01-28T19:55:41.570Z,"26km NNW of Tehachapi, CA",earthquake,1.54,31.61,0.077,5,reviewed,ci,ci
1969-03-20T06:01:56.780Z,34.5328333,-116.4603333,6,2.98,ml,7,160,0.818,0.66,ci,ci3327686,2016-01-28T19:46:58.170Z,"34km SW of Ludlow, CA",earthquake,1.92,31.61,0.126,4,reviewed,ci,ci
1969-03-19T21:14:15.140Z,34.1595,-119.022,6,2.75,ml,10,183,0.6386,0.64,ci,ci3327680,2016-01-28T19:51:17.440Z,"6km SSE of Camarillo, CA",earthquake,1.98,31.61,0.164,6,reviewed,ci,ci
1969-03-17T03:06:51.740Z,34.1515,-117.3488333,4.22,3.33,ml,15,85,0.1591,0.51,ci,ci3327673,2016-01-28T19:59:57.880Z,"0km SW of Muscoy, CA",earthquake,1.07,2.13,0.116,9,reviewed,ci,ci
1969-03-12T18:06:48.520Z,33.9916667,-116.8643333,6,2.9,ml,7,103,0.4247,0.47,ci,ci3327669,2016-01-28T19:59:57.380Z,"7km N of Banning, CA",earthquake,1.08,31.61,0.111,4,reviewed,ci,ci
1969-03-12T04:47:17.570Z,35.3216667,-118.569,6,2.82,ml,9,118,0.3491,0.46,ci,ci3327667,2016-01-28T19:55:41.080Z,"24km NNW of Tehachapi, CA",earthquake,1.14,31.61,0.089,9,reviewed,ci,ci
1969-03-12T03:02:18.750Z,33.4848333,-116.6078333,4.26,2.77,ml,8,79,0.2501,0.43,ci,ci3327649,2016-01-28T19:55:40.580Z,"10km SE of Anza, CA",earthquake,0.9,3.18,0.093,4,reviewed,ci,ci
1969-03-12T03:00:05.630Z,33.4948333,-116.6201667,1.39,2.95,ml,10,79,0.2469,0.44,ci,ci3327648,2016-01-28T19:34:06.330Z,"8km SE of Anza, CA",earthquake,0.91,2.18,0.081,4,reviewed,ci,ci
1969-03-11T21:53:02.170Z,33.5583333,-119.203,6,2.63,ml,4,272,0.9775,0.86,ci,ci3327647,2016-01-28T19:42:34.130Z,"16km NW of Santa Barbara Is., CA",earthquake,7.32,31.61,0.042,4,reviewed,ci,ci
1969-03-10T04:32:46.520Z,34.4566667,-116.761,6,2.39,ml,8,130,0.6875,0.65,ci,ci3327863,2016-01-28T19:34:05.050Z,"19km E of Lucerne Valley, CA",earthquake,1.41,31.61,0.142,5,reviewed,ci,ci
1969-03-05T13:53:50.160Z,34.1956667,-117.3343333,0,3.36,ml,14,87,0.2045,0.61,ci,ci3327861,2016-01-28T19:42:33.610Z,"5km N of Muscoy, CA",earthquake,1.17,2.63,0.079,11,reviewed,ci,ci
1969-03-02T02:06:48.020Z,34.5433333,-116.4861667,6,2.84,ml,8,204,0.8009,0.61,ci,ci3327858,2016-01-28T19:38:19.630Z,"36km WSW of Ludlow, CA",earthquake,2.16,31.61,0.176,5,reviewed,ci,ci
1969-03-01T22:41:58.140Z,34.0673333,-117.524,2.21,2.71,ml,9,127,0.1437,0.55,ci,ci3327857,2016-01-28T19:46:57.180Z,"7km WSW of Fontana, CA",earthquake,1.64,2.11,0.145,5,reviewed,ci,ci
1969-02-28T09:24:05.890Z,34.56,-116.6451667,6,2.62,ml,4,144,0.7517,0.45,ci,ci3327848,2016-01-28T19:34:03.220Z,"32km ENE of Lucerne Valley, CA",earthquake,4.31,31.61,0.159,4,reviewed,ci,ci
1969-02-28T09:23:50.650Z,34.5235,-116.4933333,6,2.95,mh,7,156,0.8178,0.57,ci,ci3327847,2016-01-28T19:55:39.620Z,"38km SW of Ludlow, CA",earthquake,1.73,31.61,0.376,9,reviewed,ci,ci
1969-02-28T06:19:28.340Z,34.5226667,-118.2235,6,2.1,ml,7,164,0.3281,0.59,ci,ci3327846,2016-01-28T19:38:18.850Z,"6km NNW of Acton, CA",earthquake,2.1,31.61,0.015,4,reviewed,ci,ci
1969-02-28T04:56:12.660Z,34.5533333,-118.1208333,6,4.35,ml,14,80,0.3329,0.39,ci,ci3327845,2020-07-09T21:31:28.268Z,"4km SSW of Palmdale, CA",earthquake,0.94,31.61,0.186,10,reviewed,ci,ci
1969-02-23T20:11:24.300Z,33.731,-117.1378333,6,3.03,ml,9,138,0.3281,0.51,ci,ci3327841,2016-01-28T19:59:56.280Z,"1km ENE of Menifee, CA",earthquake,1.81,31.61,0.134,5,reviewed,ci,ci
1969-02-18T19:55:05.610Z,33.8056667,-117.6201667,5.77,2.4,ml,10,163,0.2766,0.48,ci,ci3327839,2016-01-28T19:59:55.790Z,"9km SW of Corona, CA",earthquake,1.47,2.5,0.059,5,reviewed,ci,ci
1969-02-16T18:08:13.790Z,34.1221667,-119.6856667,8.67,3.11,ml,8,242,0.3187,0.5,ci,ci3327836,2016-01-28T19:59:55.230Z,"18km WNW of Santa Cruz Is. (E end), CA",earthquake,3.06,3.63,0.201,8,reviewed,ci,ci
1969-02-12T07:33:59.190Z,32.818,-117.8778333,6,2.81,ml,4,253,1.006,0.42,ci,ci3327829,2016-01-28T19:51:14.890Z,"44km E of San Clemente Is. (SE tip), CA",earthquake,3.16,31.61,0.135,5,reviewed,ci,ci
1969-02-11T22:03:32.850Z,34.2203333,-117.6103333,0.09,2.49,ml,7,118,0.2986,0.33,ci,ci3327827,2016-01-28T19:46:55.680Z,"11km WSW of Lytle Creek, CA",earthquake,0.77,1.83,0.148,4,reviewed,ci,ci
1969-02-07T06:24:51.480Z,34.192,-117.7111667,1.49,2.72,ml,9,125,0.2894,0.46,ci,ci3327817,2016-01-28T20:04:03.090Z,"11km N of Claremont, CA",earthquake,1,2.48,0.097,5,reviewed,ci,ci
1969-02-03T01:29:41.110Z,34.0078333,-117.4941667,0.01,2.51,ml,10,145,0.09966,0.36,ci,ci3328076,2016-01-28T19:55:37.090Z,"1km WSW of Glen Avon, CA",earthquake,1.13,1.82,0.238,4,reviewed,ci,ci
1969-01-28T20:04:05.890Z,33.6551667,-117.9735,6,2.49,ml,5,211,0.5188,0.2,ci,ci3327962,2016-01-28T19:38:17.260Z,"5km SSE of Huntington Beach, CA",earthquake,1.15,31.61,0.048,5,reviewed,ci,ci
1969-01-25T06:04:58.320Z,34.0176667,-116.4731667,6,2.97,ml,7,124,0.7377,0.64,ci,ci3327925,2016-01-28T19:42:30.140Z,"7km NNE of Desert Hot Springs, CA",earthquake,1.43,31.61,0.126,5,reviewed,ci,ci
1969-01-20T23:07:17.990Z,33.506,-116.7786667,4.51,2.96,ml,7,122,0.1674,0.6,ci,ci3327906,2016-01-28T19:51:13.820Z,"11km NE of Aguanga, CA",earthquake,1.55,3.57,0.168,5,reviewed,ci,ci
1969-01-13T16:23:47.800Z,34.0196667,-116.8716667,6,3.45,ml,14,104,0.4193,0.52,ci,ci3327898,2016-01-28T19:46:54.210Z,"10km N of Banning, CA",earthquake,1.33,31.61,0.147,11,reviewed,ci,ci
1969-01-12T12:48:20.480Z,34.3196667,-118.6436667,6,2.5,ml,5,254,0.3985,0.36,ci,ci3327893,2016-01-28T19:38:16.060Z,"8km NNW of Chatsworth, CA",earthquake,3.46,31.61,0.021,4,reviewed,ci,ci
1969-01-12T12:18:51.440Z,33.9808333,-116.8411667,6,2.83,ml,8,103,0.4441,0.33,ci,ci3327892,2016-01-28T19:42:29.150Z,"7km NNE of Banning, CA",earthquake,0.78,31.61,0.067,5,reviewed,ci,ci
1969-01-10T21:52:45.210Z,34.0025,-119.1436667,6,3.22,ml,11,187,0.6443,0.55,ci,ci3327881,2016-01-28T19:51:12.830Z,"17km SSE of Port Hueneme, CA",earthquake,2.19,31.61,0.12,9,reviewed,ci,ci
1969-01-09T04:01:39.580Z,35.0433333,-117.672,6,2.44,mh,9,97,0.7551,0.44,ci,ci3328155,2016-01-28T19:59:51.190Z,"5km NNW of Boron, CA",earthquake,1.04,31.61,0.16,14,reviewed,ci,ci
1968-12-30T11:24:18.630Z,34.0771667,-118.0901667,0.2,2.17,mh,5,220,0.09783,0.31,ci,ci3328132,2016-01-28T20:04:00.010Z,"2km WSW of Rosemead, CA",earthquake,1.49,1.58,0.217,13,reviewed,ci,ci
1968-12-29T13:30:15.550Z,33.667,-116.7628333,0,3.32,ml,12,98,0.3235,0.72,ci,ci3328122,2016-01-28T19:46:49.610Z,"9km SSW of Idyllwild, CA",earthquake,1.92,4.21,0.135,6,reviewed,ci,ci
1968-12-22T10:16:02.080Z,33.8766667,-116.559,6,2.96,ml,8,110,0.58,0.39,ci,ci3328113,2016-01-28T19:51:08.390Z,"3km SSW of Garnet, CA",earthquake,1.04,31.61,0.093,5,reviewed,ci,ci
1968-12-20T19:33:41.070Z,34.007,-116.3275,6,3.1,ml,13,133,0.6463,0.47,ci,ci3328107,2016-01-28T19:55:33.590Z,"14km S of Joshua Tree, CA",earthquake,1.34,31.61,0.151,7,reviewed,ci,ci
1968-12-19T11:49:14.900Z,34.1445,-117.562,6,2.57,ml,6,119,0.216,0.31,ci,ci3328097,2016-01-28T19:38:12.890Z,"3km NE of Rancho Cucamonga, CA",earthquake,0.88,31.61,0.055,4,reviewed,ci,ci
1968-12-19T00:55:56.860Z,34.2581667,-119.696,0,2.28,mh,4,257,0.1828,0.29,ci,ci3328084,2016-01-28T19:38:12.490Z,"18km S of Santa Barbara, CA",earthquake,3.33,5.78,0.115,7,reviewed,ci,ci
1968-12-18T03:55:51.580Z,34.8303333,-117.7431667,6,2.34,mh,5,257,0.9014,0.77,ci,ci3328226,2016-01-28T19:46:49.110Z,"19km ESE of Edwards Air Force Base, CA",earthquake,4.59,31.61,0.15,8,reviewed,ci,ci
1968-12-18T00:12:14.400Z,34.0161667,-116.9331667,6,2.51,mh,4,166,0.6634,0.46,ci,ci3328222,2016-01-28T19:38:11.760Z,"10km E of Yucaipa, CA",earthquake,1.77,31.61,0.15,8,reviewed,ci,ci
1968-12-13T23:58:02.160Z,33.2913333,-118.3438333,6,2.76,mh,5,256,0.8669,0.62,ci,ci3328214,2016-01-28T19:59:47.510Z,"6km SSW of Avalon, CA",earthquake,3.59,31.61,0.186,15,reviewed,ci,ci
1968-12-13T22:14:51.950Z,34.2516667,-119.6975,15.26,2.37,mh,4,230,0.1892,0.26,ci,ci3328213,2016-01-28T19:55:31.580Z,"19km S of Santa Barbara, CA",earthquake,1.86,1.09,0.148,11,reviewed,ci,ci
1968-12-12T06:14:57.210Z,34.0591667,-116.9886667,2.77,3.2,ml,10,163,0.3278,0.5,ci,ci3328208,2016-01-28T19:33:55.550Z,"6km ENE of Yucaipa, CA",earthquake,1.2,3.79,0.237,9,reviewed,ci,ci
1968-12-11T23:22:51.890Z,35.3341667,-118.5473333,6,2.73,ml,9,114,0.3333,0.42,ci,ci3328207,2016-01-28T19:59:47.010Z,"24km NNW of Tehachapi, CA",earthquake,1.11,31.61,0.084,7,reviewed,ci,ci
1968-12-02T20:44:08.200Z,35.1775,-118.6011667,6,3.05,ml,13,99,0.3917,0.55,ci,ci3328195,2016-01-28T20:03:57.960Z,"15km WNW of Tehachapi, CA",earthquake,1.16,31.61,0.141,11,reviewed,ci,ci
1968-11-20T15:01:12.940Z,34.3281667,-116.5341667,6,2.66,ml,8,143,0.7734,0.56,ci,ci3328183,2016-01-28T19:38:10.170Z,"26km NNW of Yucca Valley, CA",earthquake,1.99,31.61,0.233,4,reviewed,ci,ci
1968-11-17T15:49:24.300Z,34.1903333,-119.6881667,0.82,2.59,ml,5,234,0.2508,0.27,ci,ci3328182,2016-01-28T19:38:09.790Z,"24km NW of Santa Cruz Is. (E end), CA",earthquake,1.76,1.5,0.15,4,reviewed,ci,ci
1968-11-06T08:03:28.590Z,34.2616667,-119.6735,6.34,2.63,ml,7,223,0.1819,0.42,ci,ci3328279,2016-01-28T19:59:44.500Z,"18km S of Santa Barbara, CA",earthquake,2.25,4.92,0.135,4,reviewed,ci,ci
1968-11-05T11:50:50.410Z,33.4228333,-116.4286667,6,3.03,ml,7,119,0.3696,0.51,ci,ci3328274,2016-01-28T19:55:30.020Z,"19km NNW of Borrego Springs, CA",earthquake,1.34,31.61,0.082,5,reviewed,ci,ci
1968-11-05T03:42:00.960Z,33.47,-116.6038333,7.09,2.31,mh,5,123,0.2456,0.54,ci,ci3328272,2016-01-28T19:33:54.560Z,"12km SE of Anza, CA",earthquake,1.25,5.91,0.087,8,reviewed,ci,ci
1968-10-28T21:47:08.050Z,33.6333333,-118.3476667,6,3.18,ml,9,181,0.5344,0.49,ci,ci3328263,2016-01-28T19:51:05.020Z,"12km SSW of San Pedro, CA",earthquake,1.81,31.61,0.173,5,reviewed,ci,ci
1968-10-27T14:13:32.270Z,33.9951667,-117.1215,13.35,2.87,ml,7,160,0.211,0.45,ci,ci3328259,2016-01-28T19:59:44.010Z,"6km W of Calimesa, CA",earthquake,1.66,1.39,0.073,4,reviewed,ci,ci
1968-10-27T04:55:13.990Z,35.0613333,-118.4365,6,3.16,ml,12,85,0.3651,0.48,ci,ci3328258,2016-01-28T19:59:43.440Z,"8km S of Tehachapi, CA",earthquake,1.31,31.61,0.094,12,reviewed,ci,ci
1968-10-26T13:29:03.420Z,33.6453333,-118.0238333,6,2.66,ml,7,201,0.5166,0.59,ci,ci3328257,2016-01-28T19:46:43.670Z,"6km SSW of Huntington Beach, CA",earthquake,2.47,31.61,0.158,7,reviewed,ci,ci
1968-10-20T05:35:32.060Z,33.9891667,-117.2693333,14.11,2.57,ml,9,115,0.08827,0.44,ci,ci3328251,2016-01-28T19:46:43.160Z,"6km SE of Grand Terrace, CA",earthquake,1.16,1.15,0.119,3,reviewed,ci,ci
1968-10-19T12:07:17.820Z,34.028,-116.7708333,13.01,3.09,ml,8,109,0.5034,0.44,ci,ci3328250,2016-01-28T19:33:53.020Z,"12km N of Cabazon, CA",earthquake,1.23,2.25,0.294,4,reviewed,ci,ci
1968-10-15T16:07:15.200Z,34.2591667,-119.699,3.77,3.51,ml,13,178,0.1816,0.62,ci,ci3328241,2016-01-28T19:51:03.820Z,"18km S of Santa Barbara, CA",earthquake,2.28,3.81,0.048,9,reviewed,ci,ci
1968-10-15T12:47:53.050Z,34.2151667,-119.7038333,3.68,3.34,ml,12,184,0.2252,0.46,ci,ci3328240,2016-01-28T19:38:08.580Z,"23km S of Santa Barbara, CA",earthquake,1.76,2.22,0.084,9,reviewed,ci,ci
1968-10-11T14:19:19.330Z,33.4833333,-117.202,5.5,2.84,ml,6,160,0.3119,0.34,ci,ci3328237,2016-01-28T19:59:41.470Z,"5km WSW of Temecula, CA",earthquake,1.4,5.5,0.069,4,reviewed,ci,ci
1968-10-10T19:59:10.750Z,33.975,-116.8995,12.97,2.77,ml,7,100,0.3959,0.52,ci,ci3328233,2016-01-28T20:03:53.980Z,"6km NNW of Banning, CA",earthquake,1.15,3.08,0.02,4,reviewed,ci,ci
1968-10-08T19:18:30.600Z,34.1335,-117.067,7.11,3.07,ml,10,99,0.2917,0.49,ci,ci3328231,2016-01-28T20:03:53.470Z,"9km SSE of Running Springs, CA",earthquake,0.98,3.09,0.076,4,reviewed,ci,ci
1968-10-05T00:55:52.180Z,33.532,-117.3271667,6,3.11,ml,11,97,0.4272,0.49,ci,ci3328336,2016-01-28T19:59:40.520Z,"9km SSW of Wildomar, CA",earthquake,1.15,31.61,0.036,4,reviewed,ci,ci
1968-10-04T10:57:39.430Z,33.5071667,-117.3855,6,3.57,ml,13,99,0.4633,0.43,ci,ci3328323,2016-01-28T19:38:07.010Z,"14km SW of Wildomar, CA",earthquake,1.05,31.61,0.154,6,reviewed,ci,ci
1968-10-02T17:45:23.820Z,34.0705,-117.79,0.01,2.13,ml,9,139,0.3257,0.56,ci,ci3328320,2016-01-28T19:46:42.620Z,"3km WNW of Pomona, CA",earthquake,1.79,2.18,0.119,4,reviewed,ci,ci
1968-10-01T11:12:13.280Z,33.653,-116.7536667,6,2.73,ml,7,97,0.3122,0.46,ci,ci3328319,2016-01-28T19:33:52.540Z,"10km SSW of Idyllwild, CA",earthquake,1.13,31.61,0.075,4,reviewed,ci,ci
1968-09-29T05:07:27.620Z,33.9996667,-116.6121667,6,2.37,mh,7,115,0.6342,0.61,ci,ci3328311,2016-01-28T19:59:39.440Z,"6km SSW of Morongo Valley, CA",earthquake,1.39,31.61,0.088,12,reviewed,ci,ci
1968-09-29T05:01:42.830Z,34.0061667,-116.5963333,0.01,2.49,mh,8,117,0.6474,0.51,ci,ci3328429,2016-01-28T19:51:00.860Z,"5km SSW of Morongo Valley, CA",earthquake,1.23,31.61,0.171,17,reviewed,ci,ci
1968-09-23T17:15:02.260Z,33.9286667,-117.55,3.53,2.5,ml,11,145,0.1588,0.36,ci,ci3328305,2016-01-28T19:55:27.470Z,"0km SSW of Norco, CA",earthquake,0.84,1.4,0.237,6,reviewed,ci,ci
1968-09-13T00:39:29.880Z,32.7681667,-118.2788333,6,3.19,ml,14,221,0.309,0.62,ci,ci3328297,2016-01-28T19:51:00.330Z,"8km SE of San Clemente Is. (SE tip), CA",earthquake,5.34,31.61,0.07,9,reviewed,ci,ci
1968-09-12T00:26:43.110Z,32.741,-118.2785,7.57,2.88,ml,12,225,0.3283,0.39,ci,ci3328295,2016-01-28T19:55:26.950Z,"11km SE of San Clemente Is. (SE tip), CA",earthquake,2.17,3.88,0.222,8,reviewed,ci,ci
1968-09-08T22:27:42.790Z,34.5548333,-119.582,0.02,2.74,ml,4,147,0.1581,0.68,ci,ci3328294,2016-01-28T19:33:51.020Z,"14km NNE of Montecito, CA",earthquake,4.32,15.87,0.181,9,reviewed,ci,ci
1968-08-21T02:02:08.110Z,35.0158333,-119.0893333,12.5,3.42,ml,14,139,0.2118,0.48,ci,ci3328678,2016-01-28T19:46:41.030Z,"17km WNW of Grapevine, CA",earthquake,1.06,1.91,0.066,11,reviewed,ci,ci
1968-08-20T15:34:25.880Z,35.4118333,-117.8618333,6,2.78,ml,9,91,0.457,0.27,ci,ci3328676,2016-01-28T19:59:38.440Z,"21km WNW of Johannesburg, CA",earthquake,0.51,31.61,0.035,9,reviewed,ci,ci
1968-08-19T01:53:48.930Z,34.219,-117.1366667,6,2.15,mh,5,151,0.2997,0.36,ci,ci3328669,2016-01-28T19:50:58.880Z,"3km WNW of Running Springs, CA",earthquake,1.14,31.61,0.186,11,reviewed,ci,ci
1968-08-17T07:44:41.540Z,34.1105,-117.2766667,6.23,3.25,ml,12,88,0.1426,0.56,ci,ci3328668,2016-01-28T19:55:24.820Z,"3km SE of San Bernardino, CA",earthquake,1.57,2.59,0.095,10,reviewed,ci,ci
1968-08-13T08:41:10.580Z,34.0381667,-118.9796667,6,2.68,ml,9,191,0.6799,0.6,ci,ci3328661,2016-01-28T19:50:58.400Z,"16km WNW of Malibu, CA",earthquake,2.21,31.61,0.325,6,reviewed,ci,ci
1968-08-13T02:34:48.970Z,33.9656667,-117.253,11.16,2.58,ml,10,125,0.1055,0.43,ci,ci3328660,2016-01-28T19:55:23.750Z,"5km NNW of Moreno Valley, CA",earthquake,1.44,1.92,0.03,3,reviewed,ci,ci
1968-08-06T10:18:40.220Z,34.0641667,-116.5045,6,3.74,ml,14,127,0.7267,0.46,ci,ci3328653,2016-01-28T20:03:52.000Z,"7km ENE of Morongo Valley, CA",earthquake,1.16,31.61,0.186,12,reviewed,ci,ci
1968-08-03T12:55:03.250Z,34.2396667,-119.6365,10.42,3.1,ml,10,220,0.2108,0.52,ci,ci3328652,2016-01-28T19:46:40.030Z,"21km SSW of Carpinteria, CA",earthquake,2.32,2.59,0.154,10,reviewed,ci,ci
1968-08-01T05:54:32.030Z,34.084,-116.7646667,6,3.5,ml,9,112,0.5152,0.24,ci,ci3328650,2016-01-28T20:03:51.500Z,"17km WNW of Morongo Valley, CA",earthquake,0.87,31.61,0.105,10,reviewed,ci,ci
1968-07-31T22:44:44.680Z,34.2306667,-119.6071667,8.85,3.83,ml,14,171,0.2278,0.46,ci,ci3328649,2016-01-28T19:33:47.870Z,"20km SSW of Carpinteria, CA",earthquake,2,2.49,0.141,8,reviewed,ci,ci
1968-07-31T12:19:44.340Z,34.2865,-119.5835,8.7,3.37,ml,10,161,0.1884,0.46,ci,ci3328648,2016-01-28T20:03:46.870Z,"14km SSW of Carpinteria, CA",earthquake,1.46,2.46,0.142,9,reviewed,ci,ci
